,Purchased,Do_Not_Call,Last_Activity,Do_Not_Email,Origin,matters_most,Current_Occupation ,about_Us,Specialization,Country,TotalVisits,Total Time Spent on Website,Page Views Per Visit
5288,0.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,18.0,12.0,4.0,690,4.0
5289,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,5.0,29,5.0
5290,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,7.0,1123,7.0
5291,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1287,1.5
5292,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,10.0,37.0,0.0,0,0.0
5293,1.0,0.0,3.0,0.0,2.0,0.0,4.0,9.0,5.0,37.0,1.0,1770,1.0
5294,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,11.0,12.0,4.0,107,4.0
5295,0.0,0.0,10.0,0.0,1.0,0.0,4.0,7.0,16.0,12.0,3.0,295,3.0
5296,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,16.0,12.0,2.0,265,2.0
5297,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5298,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,4.0,12.0,3.0,191,3.0
5299,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,14.0,6.0,54,2.0
5300,0.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,9.0,37.0,0.0,0,0.0
5301,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,79,1.5
5302,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5303,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,2.0,6.0,288,3.0
5304,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,3.0,1379,3.0
5305,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,4.0,296,4.0
5306,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,17.0,12.0,3.0,1127,3.0
5307,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,4.0,12.0,8.0,1814,2.67
5308,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,12.0,142,4.0
5309,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,1.0,12.0,2.0,63,2.0
5310,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,9.0,23.0,4.0,101,4.0
5311,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5312,1.0,0.0,12.0,0.0,1.0,3.0,6.0,8.0,10.0,12.0,3.0,380,3.0
5313,1.0,0.0,9.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,9.0,1562,3.0
5314,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,3.0,1152,3.0
5315,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,280,2.0
5316,0.0,0.0,12.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,5.0,78,5.0
5317,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,16.0,12.0,15.0,56,5.0
5318,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,567,2.0
5319,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,1198,2.0
5320,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5321,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,4.0,239,4.0
5322,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5323,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,6.0,12.0,2.0,150,2.0
5324,1.0,0.0,12.0,0.0,1.0,0.0,4.0,8.0,7.0,12.0,3.0,160,3.0
5325,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,213,2.0
5326,1.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,10.0,12.0,10.0,97,3.33
5327,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,11.0,12.0,5.0,1067,5.0
5328,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,2.0,222,2.0
5329,0.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,4.0,12.0,7.0,705,7.0
5330,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,6.0,1578,3.0
5331,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,17.0,12.0,3.0,1608,3.0
5332,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,4.0,12.0,1.0,139,1.0
5333,0.0,0.0,2.0,1.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5334,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,4.0,1446,4.0
5335,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,13.0,306,4.33
5336,0.0,0.0,3.0,0.0,1.0,3.0,6.0,3.0,7.0,12.0,6.0,267,3.0
5337,0.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,13.0,33.0,4.0,1768,4.0
5338,0.0,0.0,12.0,1.0,1.0,3.0,6.0,9.0,12.0,33.0,4.0,233,4.0
5339,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,3.0,1083,3.0
5340,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,12.0,5.0,152,5.0
5341,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,7.0,12.0,3.0,289,1.0
5342,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,4.0,74,4.0
5343,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,8.0,10,4.0
5344,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5345,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5346,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,16.0,12.0,3.0,1097,1.5
5347,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,167,2.0
5348,0.0,0.0,1.0,0.0,1.0,3.0,6.0,3.0,9.0,12.0,1.0,151,1.0
5349,1.0,0.0,12.0,0.0,0.0,0.0,4.0,4.0,7.0,12.0,24.0,282,3.43
5350,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,6.0,379,2.0
5351,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,10.0,12.0,5.0,768,5.0
5352,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,9.0,12.0,2.0,131,2.0
5353,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,8.0,1568,8.0
5354,1.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,5.0,320,5.0
5355,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5356,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,9.0,35.0,5.0,1436,1.67
5357,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,2.0,1133,2.0
5358,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5359,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5360,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,388,2.0
5361,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5362,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,2.0,1651,2.0
5363,1.0,0.0,12.0,0.0,1.0,0.0,4.0,2.0,4.0,12.0,4.0,1606,4.0
5364,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,12.0,12.0,2.0,992,1.0
5365,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,0.0,12.0,4.0,1678,2.0
5366,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,1.0,12.0,6.0,726,2.0
5367,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,7.0,11.0,8.0,1286,4.0
5368,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,6.0,184,6.0
5369,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,7.0,25.0,6.0,330,3.0
5370,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,11.0,12.0,2.0,171,2.0
5371,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,7.0,12.0,2.0,942,2.0
5372,1.0,0.0,10.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,6.0,1803,3.0
5373,1.0,0.0,5.0,0.0,1.0,0.0,5.0,8.0,10.0,12.0,5.0,451,5.0
5374,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,3.0,141,3.0
5375,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,13.0,12.0,3.0,301,3.0
5376,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,1530,2.0
5377,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,12.0,34.0,11.0,1086,5.5
5378,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,6.0,252,6.0
5379,1.0,0.0,10.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,11.0,702,2.75
5380,0.0,0.0,2.0,1.0,1.0,0.0,4.0,6.0,8.0,12.0,2.0,38,2.0
5381,0.0,0.0,2.0,1.0,1.0,3.0,6.0,3.0,18.0,12.0,7.0,259,2.33
5382,1.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,1.0,12.0,5.0,1443,2.5
5383,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,5.0,781,5.0
5384,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5385,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,80,2.0
5386,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,8.0,396,2.67
5387,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,4.0,1166,4.0
5388,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,17.0,12.0,5.0,583,5.0
5389,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,16.0,12.0,2.0,1318,2.0
5390,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
5391,1.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,12.0,12.0,6.0,1129,3.0
5392,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,37.0,1.0,355,1.0
5393,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,5.0,830,5.0
5394,0.0,0.0,5.0,0.0,0.0,3.0,6.0,8.0,7.0,12.0,4.0,164,1.33
5395,1.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,4.0,12.0,4.0,1503,2.0
5396,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,4.0,21,4.0
5397,0.0,0.0,5.0,0.0,1.0,3.0,6.0,4.0,7.0,12.0,7.0,386,2.33
5398,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,3.0,12.0,2.0,460,2.0
5399,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5400,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,2.0,849,2.0
5401,0.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,14.0,545,7.0
5402,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5403,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,8.0,960,2.67
5404,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,10.0,12.0,3.0,300,3.0
5405,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,1678,1.5
5406,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,7.0,215,7.0
5407,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,11.0,12.0,5.0,901,5.0
5408,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5409,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5410,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,379,2.0
5411,1.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,6.0,1251,2.0
5412,1.0,0.0,5.0,0.0,0.0,3.0,6.0,8.0,4.0,12.0,2.0,166,1.0
5413,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,7.0,970,2.33
5414,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,1521,2.0
5415,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,17.0,12.0,3.0,163,1.5
5416,0.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,0.0,12.0,2.0,306,2.0
5417,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,15.0,12.0,2.0,1064,2.0
5418,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,10.0,37.0,0.0,940,0.0
5419,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,5.0,176,2.5
5420,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,17.0,12.0,2.0,453,2.0
5421,0.0,0.0,5.0,0.0,1.0,3.0,6.0,8.0,7.0,12.0,3.0,1410,3.0
5422,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5423,1.0,0.0,10.0,0.0,2.0,0.0,4.0,9.0,7.0,12.0,3.0,1431,1.0
5424,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,4.0,685,4.0
5425,1.0,0.0,12.0,0.0,1.0,0.0,5.0,7.0,7.0,12.0,3.0,143,3.0
5426,1.0,0.0,9.0,0.0,1.0,0.0,4.0,8.0,16.0,12.0,2.0,910,2.0
5427,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,8.0,391,8.0
5428,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5429,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,2.0,1036,2.0
5430,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,6.0,1197,3.0
5431,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5432,1.0,0.0,12.0,1.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5433,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,39,2.0
5434,0.0,0.0,12.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,5.0,157,5.0
5435,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,8.0,35.0,5.0,1027,5.0
5436,1.0,0.0,12.0,1.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5437,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,23.0,176,2.56
5438,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,278,2.5
5439,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,1.0,69,1.0
5440,0.0,0.0,5.0,0.0,0.0,3.0,6.0,4.0,7.0,12.0,5.0,1449,5.0
5441,1.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,733,4.0
5442,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,4.0,12.0,10.0,293,2.5
5443,1.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,14.0,12.0,3.0,1646,3.0
5444,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,8.0,84,8.0
5445,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,17.0,12.0,3.0,215,3.0
5446,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,2.0,165,2.0
5447,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,1.0,689,1.0
5448,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,1557,2.0
5449,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,3.0,983,3.0
5450,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,256,2.0
5451,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
5452,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,231,2.0
5453,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,1.0,12.0,3.0,1494,3.0
5454,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5455,1.0,0.0,10.0,0.0,2.0,0.0,4.0,9.0,6.0,37.0,0.0,0,0.0
5456,1.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,3.0,256,3.0
5457,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5458,0.0,0.0,12.0,0.0,1.0,3.0,6.0,6.0,4.0,12.0,2.0,906,2.0
5459,1.0,0.0,12.0,0.0,1.0,0.0,3.0,9.0,0.0,12.0,19.0,1569,4.75
5460,1.0,0.0,12.0,0.0,1.0,0.0,4.0,4.0,8.0,12.0,4.0,1375,4.0
5461,1.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,3.0,1127,3.0
5462,1.0,0.0,14.0,1.0,1.0,0.0,4.0,9.0,17.0,12.0,12.0,218,12.0
5463,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,1433,4.0
5464,0.0,0.0,5.0,0.0,1.0,0.0,3.0,9.0,10.0,12.0,3.0,34,3.0
5465,1.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,3.0,12.0,7.0,14,1.75
5466,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,12.0,1354,6.0
5467,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,7.0,12.0,4.0,1622,4.0
5468,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5469,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,1.0,12.0,3.0,65,3.0
5470,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,4.0,12.0,4.0,1300,4.0
5471,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,6.0,114,6.0
5472,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,18,2.0
5473,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,2.0,1017,2.0
5474,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,2.0,1417,2.0
5475,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,0.0,27.0,3.0,283,3.0
5476,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,4.0,308,4.0
5477,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,8.0,12.0,2.0,1122,2.0
5478,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,18.0,12.0,4.0,140,4.0
5479,1.0,0.0,12.0,0.0,1.0,3.0,6.0,8.0,4.0,12.0,11.0,1107,2.75
5480,1.0,0.0,14.0,1.0,1.0,0.0,4.0,9.0,10.0,12.0,4.0,804,4.0
5481,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,1.0,363,1.0
5482,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,14.0,143,1.56
5483,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,2.0,181,2.0
5484,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,1.0,832,1.0
5485,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,3.0,1577,3.0
5486,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5487,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,22,5.0
5488,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,1.0,500,1.0
5489,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,469,5.0
5490,1.0,0.0,5.0,0.0,1.0,0.0,5.0,3.0,7.0,12.0,7.0,1600,2.33
5491,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,10.0,35.0,5.0,283,2.5
5492,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,3.0,1287,3.0
5493,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,96,2.0
5494,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,13.0,293,3.25
5495,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,16.0,462,16.0
5496,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,145,2.0
5497,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,18.0,12.0,1.0,400,1.0
5498,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,4.0,80,4.0
5499,1.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,4.0,12.0,9.0,1291,3.0
5500,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,8.0,547,2.67
5501,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,18.0,12.0,1.0,161,1.0
5502,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,18.0,12.0,4.0,83,4.0
5503,0.0,0.0,12.0,0.0,1.0,3.0,6.0,4.0,4.0,12.0,2.0,1371,2.0
5504,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,436,4.0
5505,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,1445,0.0
5506,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5507,0.0,0.0,5.0,0.0,1.0,0.0,4.0,6.0,3.0,12.0,2.0,85,2.0
5508,0.0,0.0,12.0,0.0,1.0,3.0,6.0,3.0,12.0,12.0,7.0,1087,7.0
5509,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,9.0,1390,4.5
5510,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,4.0,1188,4.0
5511,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,10.0,12.0,2.0,289,2.0
5512,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,232,3.0
5513,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,5.0,313,5.0
5514,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,17.0,12.0,18.0,84,4.5
5515,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,140,2.0
5516,1.0,0.0,12.0,1.0,1.0,3.0,6.0,9.0,10.0,12.0,6.0,771,6.0
5517,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,2.0,143,2.0
5518,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,16.0,12.0,8.0,177,4.0
5519,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5520,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,7.0,60,7.0
5521,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,4.0,12.0,7.0,30,7.0
5522,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,1.0,493,1.0
5523,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,16.0,12.0,1.0,82,1.0
5524,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,5.0,1593,5.0
5525,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,6.0,12.0,19.0,1377,6.33
5526,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5527,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5528,1.0,0.0,9.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,5.0,146,2.5
5529,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
5530,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,13.0,12.0,41.0,311,1.14
5531,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,14.0,1595,14.0
5532,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,13.0,12.0,5.0,946,2.5
5533,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,12.0,37.0,6.0,134,6.0
5534,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,830,3.0
5535,0.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5536,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5537,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,125,2.0
5538,0.0,0.0,12.0,0.0,1.0,3.0,6.0,0.0,18.0,12.0,54.0,1280,4.5
5539,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5540,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,3.0,317,1.5
5541,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,16.0,12.0,2.0,1207,2.0
5542,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,5.0,215,5.0
5543,0.0,0.0,10.0,0.0,0.0,3.0,6.0,3.0,16.0,12.0,7.0,171,3.5
5544,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,17.0,12.0,4.0,1441,2.0
5545,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,248,2.0
5546,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,3.0,338,3.0
5547,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
5548,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,7.0,12.0,3.0,887,1.0
